World_Bank_income_group,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
High income,2022-01-03,1241193758,0.437370684158052,0.5153394189461056,0.437370684158052,0.437370684158052,0.3225128329696847,0.3225128329696847,0.22510812043008313,3.071806791078393,0.03989359468932978,0.26511356335712416
Low income,2022-01-03,704080579,0.3442963222159313,0.42645851175931426,0.3442963222159313,0.3442963222159313,0.2876588434821074,0.2876588434821074,0.23931554731439486,0,0,0.006046751077904678
Lower middle income,2022-01-03,2994738553,0.3297577812525704,0.40041852395759886,0.40041852395759886,0.40041852395759886,0.3297577812525704,0.3297577812525704,0.24824477942919562,0,0,0.031083080660497312
Unknown income group,2022-01-03,258910,0.08145478426330013,0.184370451915882,0.09559889767751004,0.08145478426330013,-0.029442879552636258,-0.029442879552636258,-0.029442879552636258,0,0,0
Upper middle income,2022-01-03,2928412447,0.15290009580854866,0.27638647631619045,0.23103477158832159,0.15290009580854866,0.14210823601931097,0.14210823601931097,0.14210823601931097,0.851218919516803,0.01576331332438524,0.06116423258052078
High income,2022-01-10,1241193758,0.5032818310546858,0.5032818310546858,0.5032818310546858,0.5032818310546858,0.30727784291763105,0.30727784291763105,0.228115777467062,0.7659297498881245,0.009947139608936681,0.28810981178008793
Low income,2022-01-10,704080579,0.28460902867042226,0.4045747790913376,0.28460902867042226,0.28460902867042226,0.2572010508049462,0.25444749138251493,0.21466116735902446,0,0,0.009637959350672558
Lower middle income,2022-01-10,2994738553,0.5297730365013165,0.6151557935484029,0.5297730365013165,0.5297730365013165,0.44859787639640186,0.44859787639640186,0.3512440048045342,0,0,0.03376398246808826
Unknown income group,2022-01-10,258910,0.21956671247742782,0.35575834520791405,0.21956671247742782,0.21956671247742782,0.13927049768944746,0.13927049768944746,0.13927049768944746,0,0,0.11046309528407554
Upper middle income,2022-01-10,2928412447,0.1764989821162749,0.3376007644875084,0.270070663121269,0.1764989821162749,0.17438997482473298,0.17438997482473298,0.17438997482473298,1.0668837979148962,0.019757107368794376,0.06077890434536867
High income,2022-01-17,1241193758,0.6493772564860935,0.7607711481325727,0.6493772564860935,0.6493772564860935,0.4177139346960528,0.4177139346960528,0.24166292114256452,0,0,0.32765706190410926
Low income,2022-01-17,704080579,0.22178437700051026,0.44567467452203957,0.22552149243694372,0.2226028991266532,0.22178437700051026,0.22178437700051026,0.12128572118260111,0,0,0.01136219381503491
Lower middle income,2022-01-17,2994738553,0.795027175131048,0.9483630714468431,0.795027175131048,0.795027175131048,0.649247630490375,0.649247630490375,0.4310222351402397,0,0,0.032986418764683396
Unknown income group,2022-01-17,258910,0.3299184116220554,0.4141375905902391,0.3299184116220554,0.3299184116220554,0.1852059837643268,0.1852059837643268,0.1852059837643268,0,0,0.1656946429261133
Upper middle income,2022-01-17,2928412447,0.2327984924525133,0.46129153432229536,0.3756886730553404,0.26015794685749244,0.2327984924525133,0.2327984924525133,0.2327984924525133,0,0,0.07062816585549092
High income,2022-01-24,1241193758,0.6595516074060719,0.8865735205513514,0.6595516074060719,0.6595516074060719,0.47158707035114145,0.47158707035114145,0.23208084552809832,0,0,0.36028701974828975
Low income,2022-01-24,704080579,0.14481505315987775,0.24593850774711093,0.14481505315987775,0.14481505315987775,0.13279457199965558,0.13279457199965558,0.09027983356855179,0,0,0.00890736115588838
Lower middle income,2022-01-24,2994738553,0.9515863050845549,1.0120024965163514,0.9515863050845549,0.9515863050845549,0.7277748885553128,0.7277748885553128,0.4674623332498337,0,0,0.040714338778541116
Unknown income group,2022-01-24,258910,0.19676905708018094,0.2807769056539074,0.19676905708018094,0.19676905708018094,-0.08600275666977751,-0.08600275666977751,-0.08600275666977751,0,0,0.05523154764203777
Upper middle income,2022-01-24,2928412447,0.27380972752740507,0.44266972400828486,0.4164631329111876,0.27380972752740507,0.22212212699793304,0.22212212699793304,0.22212212699793304,0,0,0.08643888269882087
High income,2022-01-30,1241193758,0.6599563919894963,0.8846175475955995,0.6599563919894963,0.6599563919894963,0.5329415006536523,0.5329415006536523,0.23255814070317685,0,0,0.3628651023235326
Low income,2022-01-30,704080579,0.1438505600445938,0.24325352303785727,0.1476472520239313,0.1438505600445938,0.1334341430704067,0.1334341430704067,0.07942203622171642,0,0,0.005518970577940057
Lower middle income,2022-01-30,2994738553,0.9514445337973363,1.0112630613477862,0.9514445337973363,0.9514445337973363,0.7240541256735615,0.7240541256735615,0.5193691524039421,0,0,0.04446842274982393
Unknown income group,2022-01-30,258910,0.195139171605026,0.2799998108819249,0.195139171605026,0.195139171605026,-0.09937435611388915,-0.09937435611388915,-0.09937435611388915,0,0,0.05523154764203777
Upper middle income,2022-01-30,2928412447,0.2777244503919235,0.4439621623467578,0.4204795892610546,0.2777244503919235,0.23326385369137853,0.23326385369137853,0.23326385369137853,0,0,0.101361541576592
